Genero_Usuario,Edad_Usuario,Bici,Ciclo_Estacion_Retiro,Fecha_Retiro,Hora_Retiro,Ciclo_Estacion_Arribo,Fecha_Arribo,Hora_Arribo
M,29,6324,146,2015-11-01,18:47:47.500000,130,2015-11-01,18:56:46.740000
M,39,1002,168,2015-11-01,18:47:54.223000,190,2015-11-01,18:55:22
F,23,4154,64,2015-11-01,18:48:06.533000,72,2015-11-01,19:00:37
M,37,4172,56,2015-11-01,18:48:11.900000,33,2015-11-01,18:54:34
M,27,3606,64,2015-11-01,18:48:18.077000,72,2015-11-01,19:00:24
M,33,3166,322,2015-11-01,18:48:23.770000,340,2015-11-01,18:50:43
M,44,5509,56,2015-11-01,18:48:25.097000,33,2015-11-01,18:54:36
F,28,2260,16,2015-11-01,18:48:29.183000,193,2015-11-01,19:07:09
M,29,6222,62,2015-11-01,18:48:34.910000,57,2015-11-01,19:04:39
M,25,5789,190,2015-11-01,18:48:36.047000,169,2015-11-01,18:57:10
M,28,4943,49,2015-11-01,18:48:49.307000,47,2015-11-01,18:54:56
M,26,1780,172,2015-11-01,18:49:03.533000,309,2015-11-01,18:59:11
M,35,2340,434,2015-11-01,18:49:08.153000,400,2015-11-01,18:56:20
M,37,4014,41,2015-11-01,18:49:23.893000,98,2015-11-01,19:00:24
M,38,5091,295,2015-11-01,18:49:29.743000,163,2015-11-01,18:55:31.360000
F,38,2507,159,2015-11-01,18:49:35.063000,155,2015-11-01,18:55:29
M,28,0096,78,2015-11-01,18:49:41.800000,78,2015-11-01,19:10:28
M,45,4466,159,2015-11-01,18:49:47.137000,155,2015-11-01,18:55:14
F,33,4402,206,2015-11-01,18:49:54.593000,233,2015-11-01,20:22:01
M,29,4882,41,2015-11-01,18:49:55.653000,16,2015-11-01,19:19:40
M,50,2025,222,2015-11-01,18:50:02.317000,210,2015-11-01,18:52:26
F,27,3695,66,2015-11-01,18:50:12.267000,51,2015-11-01,18:57:16
M,39,2744,260,2015-11-01,18:50:18.180000,10,2015-11-01,18:55:34
M,26,1378,82,2015-11-01,18:50:20.147000,132,2015-11-01,19:04:18
M,29,5036,143,2015-11-01,18:50:30.800000,136,2015-11-01,18:55:25.690000
M,60,5650,128,2015-11-01,18:50:31.673000,66,2015-11-01,19:08:46
M,36,6128,222,2015-11-01,18:50:31.690000,52,2015-11-01,19:22:51
M,27,0395,25,2015-11-01,18:50:37.383000,4,2015-11-01,18:55:57
M,46,5434,98,2015-11-01,18:50:39.193000,152,2015-11-01,19:11:26.327000
M,28,3799,104,2015-11-01,18:50:41.113000,115,2015-11-01,19:06:54
M,33,3057,70,2015-11-01,18:50:54.920000,47,2015-11-01,19:30:11
M,40,2641,53,2015-11-01,18:50:55.043000,60,2015-11-01,19:02:54
F,27,3803,18,2015-11-01,18:50:57.743000,252,2015-11-01,19:09:31
M,30,5670,18,2015-11-01,18:51:09.007000,252,2015-11-01,19:09:20
M,48,3452,41,2015-11-01,18:51:19.910000,14,2015-11-01,19:05:50
M,25,5108,298,2015-11-01,18:51:33.060000,342,2015-11-01,19:00:06
M,23,3308,301,2015-11-01,18:51:34.527000,317,2015-11-01,18:55:09
F,31,4601,182,2015-11-01,18:51:40.270000,83,2015-11-01,18:56:47
F,28,2610,12,2015-11-01,18:51:42.780000,27,2015-11-01,18:55:26
M,56,4670,387,2015-11-01,18:51:45.400000,366,2015-11-01,18:55:14
M,25,1270,27,2015-11-01,18:51:46.947000,10,2015-11-01,18:59:57
F,28,3891,154,2015-11-01,18:51:50.440000,146,2015-11-01,18:54:21
F,51,2774,216,2015-11-01,18:51:59.130000,217,2015-11-01,18:59:21
M,24,1690,303,2015-11-01,18:52:09.270000,144,2015-11-01,19:14:53
M,24,4373,39,2015-11-01,18:52:11.890000,41,2015-11-01,19:10:12
F,26,2920,47,2015-11-01,18:52:20.597000,63,2015-11-01,19:03:35
M,25,2360,298,2015-11-01,18:52:21.813000,342,2015-11-01,19:00:10
M,30,6089,66,2015-11-01,18:52:24.497000,51,2015-11-01,19:02:03
M,26,2021,47,2015-11-01,18:52:31.827000,63,2015-11-01,19:03:34
M,26,3381,278,2015-11-01,18:52:34.323000,295,2015-11-01,18:59:23
M,67,3233,75,2015-11-01,18:52:42.030000,49,2015-11-01,19:01:32.423000
F,28,4496,79,2015-11-01,18:52:55.993000,71,2015-11-01,18:59:34
F,38,2950,6,2015-11-01,18:52:57.133000,174,2015-11-01,19:05:00
M,25,5550,74,2015-11-01,18:53:03.187000,74,2015-11-01,19:20:54
F,34,6586,148,2015-11-01,18:53:07.833000,18,2015-11-01,19:10:15
F,27,1386,302,2015-11-01,18:53:11.720000,300,2015-11-01,18:55:37.890000
F,30,4952,227,2015-11-01,18:53:12.327000,52,2015-11-01,19:17:56
F,24,2940,21,2015-11-01,18:53:14.870000,52,2015-11-01,19:23:50
M,31,4608,17,2015-11-01,18:53:21.437000,151,2015-11-01,19:08:40
M,41,5772,6,2015-11-01,18:53:21.967000,174,2015-11-01,19:04:57
F,26,1445,408,2015-11-01,18:53:33.263000,442,2015-11-01,19:08:28
M,23,3101,442,2015-11-01,18:53:33.700000,440,2015-11-01,18:56:40.870000
F,44,3966,331,2015-11-01,18:53:36.757000,288,2015-11-01,19:03:43
F,30,4158,67,2015-11-01,18:53:37.663000,60,2015-11-01,18:56:38
M,34,3494,408,2015-11-01,18:53:46.103000,442,2015-11-01,19:08:20
M,51,4745,67,2015-11-01,18:53:49.003000,117,2015-11-01,19:11:55
F,42,4986,331,2015-11-01,18:53:51.953000,288,2015-11-01,19:03:25
F,31,1981,56,2015-11-01,18:53:53.340000,5,2015-11-01,19:30:07
M,59,5502,75,2015-11-01,18:53:55.197000,76,2015-11-01,18:59:28
M,19,1253,98,2015-11-01,18:54:01.903000,29,2015-11-01,19:04:27
M,29,3173,56,2015-11-01,18:54:05.960000,5,2015-11-01,19:27:40
F,23,3781,98,2015-11-01,18:54:15.930000,29,2015-11-01,19:03:58
M,38,4152,82,2015-11-01,18:54:20.237000,108,2015-11-01,19:02:20
M,25,3797,216,2015-11-01,18:54:21.203000,242,2015-11-01,19:02:38
M,45,4242,197,2015-11-01,18:54:22.637000,245,2015-11-01,19:02:59.967000
M,45,5313,166,2015-11-01,18:54:30.703000,75,2015-11-01,18:59:50.833000
M,51,4652,108,2015-11-01,18:54:39.237000,124,2015-11-01,19:01:41
M,34,5395,41,2015-11-01,18:54:41.873000,259,2015-11-01,18:59:01
M,27,2266,336,2015-11-01,18:54:43.887000,398,2015-11-01,19:03:04
M,46,6373,73,2015-11-01,18:54:47.177000,77,2015-11-01,18:57:56
M,36,5308,170,2015-11-01,18:54:50.423000,305,2015-11-01,19:02:36
M,35,6172,136,2015-11-01,18:54:55.430000,49,2015-11-01,19:08:07.440000
M,40,3227,265,2015-11-01,18:54:56.087000,52,2015-11-01,19:05:09
M,45,1702,149,2015-11-01,18:55:01.403000,151,2015-11-01,18:59:51
M,29,6430,278,2015-11-01,18:55:04.633000,293,2015-11-01,19:03:14
F,26,0795,136,2015-11-01,18:55:11.547000,49,2015-11-01,19:08:06
M,20,6070,222,2015-11-01,18:55:15.710000,270,2015-11-01,19:20:12
F,27,2947,165,2015-11-01,18:55:20.313000,158,2015-11-01,19:00:36
M,38,2568,165,2015-11-01,18:55:29.453000,158,2015-11-01,19:00:05
F,29,2202,41,2015-11-01,18:55:34.570000,41,2015-11-01,19:04:15
M,26,3411,175,2015-11-01,18:55:39.517000,16,2015-11-01,19:19:42
M,28,2113,175,2015-11-01,18:55:50.623000,16,2015-11-01,19:19:38
M,22,6401,74,2015-11-01,18:56:23.493000,87,2015-11-01,19:27:10
M,24,2550,90,2015-11-01,18:56:29.343000,134,2015-11-01,19:35:16
M,37,1509,381,2015-11-01,18:56:30.577000,390,2015-11-01,19:27:08.303000
M,24,1704,41,2015-11-01,18:56:36.520000,17,2015-11-01,19:16:32
F,28,1572,52,2015-11-01,18:56:52.400000,124,2015-11-01,19:08:28
M,27,2914,340,2015-11-01,18:56:52.913000,344,2015-11-01,19:00:22
M,29,4173,213,2015-11-01,18:56:54.973000,209,2015-11-01,19:10:38
M,31,5537,1,2015-11-01,18:56:56.317000,4,2015-11-01,19:04:42
M,32,1652,51,2015-11-01,18:57:02.430000,78,2015-11-01,19:44:15
M,30,5681,1,2015-11-01,18:57:11.993000,4,2015-11-01,19:04:41
F,32,1752,182,2015-11-01,18:57:13.773000,36,2015-11-01,19:11:31
M,26,3338,153,2015-11-01,18:57:17.250000,71,2015-11-01,19:02:44
M,48,1562,49,2015-11-01,18:57:17.360000,141,2015-11-01,19:14:50
M,32,1515,260,2015-11-01,18:57:18.030000,20,2015-11-01,19:06:31.630000
M,27,2547,365,2015-11-01,18:57:26.440000,365,2015-11-01,19:00:01.613000
F,28,2109,61,2015-11-01,18:57:28.747000,76,2015-11-01,19:05:19
F,29,3949,261,2015-11-01,18:57:37.420000,245,2015-11-01,19:27:57.303000
F,22,2180,61,2015-11-01,18:57:41.383000,74,2015-11-01,19:02:15
M,29,5508,261,2015-11-01,18:57:51.460000,245,2015-11-01,19:30:57.607000
F,31,4961,60,2015-11-01,18:58:10.307000,77,2015-11-01,19:06:01
M,46,5984,67,2015-11-01,18:58:17.093000,77,2015-11-01,19:01:31
M,29,3163,10,2015-11-01,18:58:34.470000,27,2015-11-01,19:07:32
M,32,2040,304,2015-11-01,18:58:41.477000,390,2015-11-01,19:08:54.653000
M,40,1449,426,2015-11-01,18:58:49.227000,430,2015-11-01,19:04:30.013000
M,35,6342,188,2015-11-01,18:59:07.777000,36,2015-11-01,19:13:16
M,41,6116,432,2015-11-01,18:59:10.350000,440,2015-11-01,19:04:00.130000
F,46,4256,116,2015-11-01,18:59:22.673000,259,2015-11-01,19:09:44
M,28,5829,80,2015-11-01,18:59:23.750000,80,2015-11-01,19:11:45.790000
M,42,3750,136,2015-11-01,18:59:24.610000,44,2015-11-01,19:14:19
F,31,5607,190,2015-11-01,18:59:25.123000,46,2015-11-01,19:14:24
M,22,6569,51,2015-11-01,18:59:35,85,2015-11-01,19:23:11
F,28,3694,190,2015-11-01,18:59:37.947000,178,2015-11-01,19:11:19
F,22,2323,51,2015-11-01,18:59:47.417000,85,2015-11-01,19:22:58
M,31,1926,190,2015-11-01,18:59:52.987000,46,2015-11-01,19:14:27
M,44,1393,337,2015-11-01,18:59:55.823000,407,2015-11-01,19:14:19
M,23,3287,160,2015-11-01,19:00:07.040000,271,2015-11-01,19:07:11
F,32,3526,254,2015-11-01,19:00:15.980000,41,2015-11-01,19:14:50
F,38,5407,160,2015-11-01,19:00:23.560000,271,2015-11-01,19:07:15
M,51,2383,317,2015-11-01,19:00:25.167000,422,2015-11-01,19:23:04
M,29,3032,27,2015-11-01,19:00:25.590000,1,2015-11-01,19:06:33
M,39,2182,78,2015-11-01,19:00:27.460000,66,2015-11-01,19:05:00
F,28,1428,30,2015-11-01,19:00:34.373000,36,2015-11-01,19:10:25
M,54,4126,405,2015-11-01,19:00:42.827000,375,2015-11-01,19:13:09.823000
M,37,2002,19,2015-11-01,19:00:47.227000,270,2015-11-01,19:11:47
F,29,6554,27,2015-11-01,19:00:47.803000,14,2015-11-01,19:10:10
M,46,4149,33,2015-11-01,19:00:50.423000,33,2015-11-01,19:18:45
M,39,6157,240,2015-11-01,19:00:52.623000,208,2015-11-01,19:10:50.680000
M,30,6177,27,2015-11-01,19:00:59.050000,14,2015-11-01,19:10:07
M,43,2039,1,2015-11-01,19:01:01.173000,253,2015-11-01,19:12:32
M,44,4871,260,2015-11-01,19:01:02.763000,259,2015-11-01,19:07:02.817000
F,30,4247,20,2015-11-01,19:01:06.447000,135,2015-11-01,19:38:22
M,26,5777,79,2015-11-01,19:01:15.650000,83,2015-11-01,19:03:25
M,35,2571,390,2015-11-01,19:01:17.477000,345,2015-11-01,19:12:34
M,21,1701,55,2015-11-01,19:01:23.077000,108,2015-11-01,19:15:07
M,30,6461,260,2015-11-01,19:01:23.810000,19,2015-11-01,19:15:08
M,18,4429,55,2015-11-01,19:01:33.467000,108,2015-11-01,19:15:08.563000
F,25,6403,260,2015-11-01,19:01:35.790000,19,2015-11-01,19:15:14
M,31,2901,233,2015-11-01,19:02:08.317000,26,2015-11-01,19:27:32
M,45,2277,46,2015-11-01,19:02:19.063000,185,2015-11-01,19:24:21
M,33,6582,113,2015-11-01,19:02:32.357000,69,2015-11-01,19:19:15
M,39,3605,231,2015-11-01,19:02:35.087000,206,2015-11-01,19:10:42.207000
M,33,6079,340,2015-11-01,19:02:41.217000,182,2015-11-01,19:16:25
M,65,3421,49,2015-11-01,19:02:48.610000,57,2015-11-01,19:07:37
M,44,1765,131,2015-11-01,19:02:56.410000,143,2015-11-01,19:09:53
M,27,1819,66,2015-11-01,19:03:08.187000,181,2015-11-01,19:10:03.900000
M,32,3790,54,2015-11-01,19:03:10.577000,68,2015-11-01,19:09:19
M,58,4304,298,2015-11-01,19:03:22.133000,302,2015-11-01,19:09:05
M,52,3828,120,2015-11-01,19:03:22.867000,118,2015-11-01,19:07:38
F,31,2198,66,2015-11-01,19:03:23.570000,181,2015-11-01,19:10:21
M,32,6518,48,2015-11-01,19:03:25.893000,34,2015-11-01,19:17:03
M,33,4850,19,2015-11-01,19:03:42.803000,271,2015-11-01,19:11:29
M,36,6445,183,2015-11-01,19:03:44.880000,7,2015-11-01,19:13:10
M,46,4114,323,2015-11-01,19:03:52.680000,295,2015-11-01,19:11:22
F,19,4125,270,2015-11-01,19:03:58.123000,110,2015-11-01,19:14:23.423000
M,39,1487,385,2015-11-01,19:04:02.740000,430,2015-11-01,19:20:51.980000
F,28,2023,54,2015-11-01,19:04:02.990000,68,2015-11-01,19:09:29
M,26,4102,270,2015-11-01,19:04:08.247000,110,2015-11-01,19:14:36.680000
F,24,6601,64,2015-11-01,19:04:09.403000,166,2015-11-01,19:25:17
M,54,2576,181,2015-11-01,19:04:13.427000,37,2015-11-01,19:14:20
M,26,3930,64,2015-11-01,19:04:21.603000,166,2015-11-01,19:25:00
M,33,5338,439,2015-11-01,19:04:32.523000,345,2015-11-01,19:31:27
M,23,0146,154,2015-11-01,19:04:46.843000,138,2015-11-01,21:34:13
M,25,4109,48,2015-11-01,19:04:53.817000,270,2015-11-01,19:44:48
F,31,3236,163,2015-11-01,19:05:01.087000,165,2015-11-01,19:09:24
M,28,5359,155,2015-11-01,19:05:06.357000,148,2015-11-01,19:09:18
M,25,3483,226,2015-11-01,19:05:28.683000,36,2015-11-01,19:26:39
F,43,3884,46,2015-11-01,19:05:28.837000,3,2015-11-01,19:20:06
F,32,1424,133,2015-11-01,19:05:37.293000,80,2015-11-01,19:22:54
F,42,1418,439,2015-11-01,19:05:38.260000,345,2015-11-01,19:31:43
M,36,5287,155,2015-11-01,19:05:45.390000,101,2015-11-01,19:27:08
M,59,6211,29,2015-11-01,19:05:53.907000,14,2015-11-01,19:21:42
M,25,4049,209,2015-11-01,19:05:55.373000,222,2015-11-01,19:13:26.740000
M,30,3945,179,2015-11-01,19:05:59.787000,181,2015-11-01,19:09:40
M,34,2361,79,2015-11-01,19:06:03.627000,79,2015-11-01,19:21:43
M,24,6208,29,2015-11-01,19:06:06.637000,250,2015-11-01,19:26:14
M,55,5575,162,2015-11-01,19:06:07.323000,276,2015-11-01,19:14:30.927000
M,30,6153,174,2015-11-01,19:06:10.317000,14,2015-11-01,19:18:16
F,31,3069,209,2015-11-01,19:06:17.760000,222,2015-11-01,19:13:24.860000
F,34,5323,226,2015-11-01,19:06:48.803000,21,2015-11-01,19:15:27
M,31,5769,57,2015-11-01,19:06:49.163000,58,2015-11-01,19:17:15
M,51,2976,124,2015-11-01,19:06:53.233000,270,2015-11-01,19:50:36
M,33,4147,25,2015-11-01,19:06:59.257000,29,2015-11-01,19:24:44
F,27,5078,84,2015-11-01,19:07:00.677000,75,2015-11-01,19:15:11.827000
M,40,6387,226,2015-11-01,19:07:01.970000,271,2015-11-01,19:31:49
M,60,6052,54,2015-11-01,19:07:15.183000,64,2015-11-01,19:12:00
M,27,2048,351,2015-11-01,19:07:29.050000,329,2015-11-01,19:11:17
F,38,2202,41,2015-11-01,19:07:32.843000,270,2015-11-01,19:16:34
M,29,2365,71,2015-11-01,19:07:41.827000,79,2015-11-01,19:12:22
M,29,1991,27,2015-11-01,19:07:43.730000,46,2015-11-01,19:17:33
M,51,0504,253,2015-11-01,19:07:53.200000,8,2015-11-01,19:32:52
F,30,2667,55,2015-11-01,19:08:07.770000,89,2015-11-01,19:19:22
M,26,4253,322,2015-11-01,19:08:09.173000,416,2015-11-01,19:31:09
F,25,5555,121,2015-11-01,19:08:09.297000,68,2015-11-01,19:17:54
M,22,1911,133,2015-11-01,19:08:09.720000,77,2015-11-01,19:30:23
M,30,5971,142,2015-11-01,19:08:11.793000,139,2015-11-01,19:14:13
M,36,4303,428,2015-11-01,19:08:17.347000,422,2015-11-01,19:17:07
M,26,1397,134,2015-11-01,19:08:19.110000,189,2015-11-01,19:35:13
M,55,0283,36,2015-11-01,19:08:19.280000,169,2015-11-01,19:20:17
F,51,1666,425,2015-11-01,19:08:22.870000,425,2015-11-01,19:46:35
F,24,5667,142,2015-11-01,19:08:27.580000,139,2015-11-01,19:14:23
M,25,5913,311,2015-11-01,19:08:35.830000,310,2015-11-01,19:11:23
F,23,5062,31,2015-11-01,19:08:49.153000,132,2015-11-01,19:14:26
M,37,3986,18,2015-11-01,19:08:49.653000,160,2015-11-01,19:17:34
M,31,4687,358,2015-11-01,19:09:00.900000,337,2015-11-01,19:13:38
M,34,3297,5,2015-11-01,19:09:03.270000,5,2015-11-01,19:17:10
M,46,2678,376,2015-11-01,19:09:08.120000,404,2015-11-01,19:14:27.607000
M,21,0953,440,2015-11-01,19:09:11.053000,442,2015-11-01,19:12:17
F,29,6334,16,2015-11-01,19:09:14.780000,12,2015-11-01,19:16:15
F,38,6146,216,2015-11-01,19:09:17.557000,201,2015-11-01,19:17:16
M,25,4464,309,2015-11-01,19:09:18.820000,306,2015-11-01,19:12:49
M,30,5653,179,2015-11-01,19:09:24.360000,71,2015-11-01,19:14:43
M,29,1375,248,2015-11-01,19:09:28.320000,221,2015-11-01,19:23:29
M,37,2449,123,2015-11-01,19:09:36.947000,123,2015-11-01,19:16:25
M,35,2412,183,2015-11-01,19:09:39.380000,270,2015-11-01,19:15:44
M,20,5202,85,2015-11-01,19:09:48.460000,59,2015-11-01,19:35:06
F,26,5655,123,2015-11-01,19:09:49.287000,123,2015-11-01,19:15:53
F,32,5331,27,2015-11-01,19:09:51.487000,14,2015-11-01,19:19:39
M,26,4601,83,2015-11-01,19:09:59.707000,66,2015-11-01,19:15:06
F,34,3407,27,2015-11-01,19:10:02.450000,14,2015-11-01,19:19:41
F,25,2727,53,2015-11-01,19:10:13.730000,74,2015-11-01,19:17:25
M,25,1961,416,2015-11-01,19:10:20.857000,352,2015-11-01,19:20:53
M,27,4761,81,2015-11-01,19:10:33.027000,21,2015-11-01,19:23:23
F,34,2062,39,2015-11-01,19:10:47.033000,118,2015-11-01,19:17:56
M,37,6008,118,2015-11-01,19:10:53.833000,116,2015-11-01,19:12:40
M,33,2917,84,2015-11-01,19:10:55.083000,139,2015-11-01,19:22:45
M,24,2352,29,2015-11-01,19:10:58.700000,52,2015-11-01,19:18:03
M,25,2532,198,2015-11-01,19:11:02.647000,208,2015-11-01,19:20:02.833000
M,27,1935,359,2015-11-01,19:11:10.150000,377,2015-11-01,19:17:14
M,48,5368,21,2015-11-01,19:11:17.637000,22,2015-11-01,19:18:38
F,51,2853,276,2015-11-01,19:11:19.213000,305,2015-11-01,19:27:39
M,61,5562,353,2015-11-01,19:11:21.287000,334,2015-11-01,19:23:45
F,30,3376,359,2015-11-01,19:11:23.673000,377,2015-11-01,19:17:08
M,25,1531,212,2015-11-01,19:11:34.173000,242,2015-11-01,19:40:56
M,26,3540,175,2015-11-01,19:11:41.410000,372,2015-11-01,19:25:45
M,25,2245,212,2015-11-01,19:11:45.280000,242,2015-11-01,19:41:19
M,26,2562,415,2015-11-01,19:11:58.273000,356,2015-11-01,19:20:46
M,30,1519,163,2015-11-01,19:12:04.590000,125,2015-11-01,19:24:59.010000
M,24,1216,52,2015-11-01,19:12:09.613000,17,2015-11-01,19:36:44
M,27,6277,154,2015-11-01,19:12:24.993000,137,2015-11-01,19:31:49.590000
M,27,0178,309,2015-11-01,19:12:27.410000,305,2015-11-01,19:15:25
M,21,3665,36,2015-11-01,19:12:27.427000,291,2015-11-01,19:23:50
F,28,1728,146,2015-11-01,19:12:33.557000,60,2015-11-01,19:28:25
M,29,3344,29,2015-11-01,19:12:34.557000,265,2015-11-01,19:21:48.400000
F,26,5761,154,2015-11-01,19:12:36.990000,137,2015-11-01,19:31:52.493000
M,32,3492,318,2015-11-01,19:12:49.703000,299,2015-11-01,19:15:19
F,31,5777,83,2015-11-01,19:12:53.087000,181,2015-11-01,19:15:30.887000
M,40,4362,350,2015-11-01,19:12:58.127000,312,2015-11-01,19:37:08
M,41,4205,135,2015-11-01,19:12:59.950000,141,2015-11-01,19:19:28
M,59,0168,125,2015-11-01,19:13:02.197000,109,2015-11-01,19:26:20
M,24,5759,148,2015-11-01,19:13:12.883000,130,2015-11-01,19:22:10.297000
M,30,5262,4,2015-11-01,19:13:24.253000,27,2015-11-01,19:21:25
F,20,2156,286,2015-11-01,19:14:00.493000,53,2015-11-01,19:22:42
M,26,3486,9,2015-11-01,19:14:16.310000,1,2015-11-01,19:20:58
F,35,1460,263,2015-11-01,19:14:18.493000,9,2015-11-01,19:31:57
F,38,2911,263,2015-11-01,19:14:31.207000,9,2015-11-01,19:31:54
F,24,3165,329,2015-11-01,19:14:47.570000,310,2015-11-01,19:19:04
M,27,1628,39,2015-11-01,19:15:08.677000,127,2015-11-01,19:21:05
M,29,4309,148,2015-11-01,19:15:08.740000,147,2015-11-01,19:17:07
F,27,3526,41,2015-11-01,19:15:22.047000,22,2015-11-01,19:29:53
M,32,5327,173,2015-11-01,19:15:26.443000,173,2015-11-01,19:21:48
M,38,5399,96,2015-11-01,19:15:27.240000,14,2015-11-01,19:36:24
F,27,3259,252,2015-11-01,19:15:27.787000,27,2015-11-01,19:36:03
M,33,0188,367,2015-11-01,19:15:27.817000,369,2015-11-01,19:18:15
M,24,5865,54,2015-11-01,19:15:36.477000,36,2015-11-01,19:21:07
F,20,2942,385,2015-11-01,19:15:44.370000,366,2015-11-01,19:18:43
M,33,3866,65,2015-11-01,19:15:54.633000,41,2015-11-01,19:34:37.397000
M,32,3364,175,2015-11-01,19:16:06.597000,56,2015-11-01,19:24:41
M,41,6576,297,2015-11-01,19:16:08.827000,299,2015-11-01,19:20:34
F,26,2696,261,2015-11-01,19:16:14.677000,260,2015-11-01,19:39:29
M,30,3803,252,2015-11-01,19:16:25.207000,27,2015-11-01,19:35:55
M,23,4255,261,2015-11-01,19:16:29.200000,260,2015-11-01,19:39:30
F,27,0186,131,2015-11-01,19:16:47.123000,126,2015-11-01,19:19:05
M,39,2124,13,2015-11-01,19:16:47.607000,208,2015-11-01,19:30:25.273000
M,24,6531,32,2015-11-01,19:16:55.890000,25,2015-11-01,19:21:58
M,29,4337,332,2015-11-01,19:17:03.410000,329,2015-11-01,19:21:30
M,48,5825,260,2015-11-01,19:17:07.887000,89,2015-11-01,19:31:24
M,27,3369,45,2015-11-01,19:17:20.243000,405,2015-11-01,19:57:23
F,22,1369,8,2015-11-01,19:17:36.637000,48,2015-11-01,19:30:05.700000
M,22,5379,115,2015-11-01,19:17:45.170000,124,2015-11-01,19:27:42
M,28,4297,120,2015-11-01,19:17:47.387000,15,2015-11-01,19:29:39
M,28,1601,8,2015-11-01,19:17:47.837000,48,2015-11-01,19:30:07.607000
M,24,6555,162,2015-11-01,19:17:54.530000,377,2015-11-01,19:34:47
M,28,3931,89,2015-11-01,19:17:59.583000,92,2015-11-01,19:20:27
M,41,4315,73,2015-11-01,19:18:04.403000,320,2015-11-01,19:39:05
F,30,1400,228,2015-11-01,19:18:06.417000,205,2015-11-01,19:31:36
M,32,4400,18,2015-11-01,19:18:18.320000,1,2015-11-01,19:22:01
F,27,4768,437,2015-11-01,19:18:37.960000,371,2015-11-01,19:31:46.503000
M,21,5028,197,2015-11-01,19:18:47.180000,32,2015-11-01,19:38:33
M,30,6155,281,2015-11-01,19:18:48.677000,281,2015-11-01,19:28:42.277000
M,36,1890,194,2015-11-01,19:18:48.770000,22,2015-11-01,19:22:54
M,22,1244,32,2015-11-01,19:19:07.973000,4,2015-11-01,19:26:45
F,42,2393,320,2015-11-01,19:19:26.210000,295,2015-11-01,19:23:57
M,31,2074,17,2015-11-01,19:19:34.337000,271,2015-11-01,19:35:56
M,25,6483,142,2015-11-01,19:19:42.683000,299,2015-11-01,19:30:12
M,28,1410,117,2015-11-01,19:19:59.360000,123,2015-11-01,19:25:58
M,43,5418,176,2015-11-01,19:19:59.390000,183,2015-11-01,19:26:43
M,39,5235,413,2015-11-01,19:20:09.857000,425,2015-11-01,19:23:28
M,38,4475,11,2015-11-01,19:20:23.040000,51,2015-11-01,19:32:28
M,56,2286,90,2015-11-01,19:20:44.987000,52,2015-11-01,19:45:09
M,48,2904,27,2015-11-01,19:20:55.503000,16,2015-11-01,19:38:29
F,22,1020,90,2015-11-01,19:21:01.413000,52,2015-11-01,19:44:15
F,26,5845,123,2015-11-01,19:21:04.767000,48,2015-11-01,19:36:36.837000
M,25,1767,284,2015-11-01,19:21:09.980000,180,2015-11-01,19:25:48
M,29,2256,27,2015-11-01,19:21:14.207000,169,2015-11-01,19:39:18
M,38,5768,133,2015-11-01,19:21:22.693000,155,2015-11-01,19:33:41
M,25,3577,402,2015-11-01,19:21:24.907000,440,2015-11-01,19:31:35.700000
M,28,1538,402,2015-11-01,19:21:36.403000,407,2015-11-01,19:23:43
M,36,6186,10,2015-11-01,19:21:45.903000,20,2015-11-01,19:26:49.563000
F,29,4187,86,2015-11-01,19:21:54.033000,7,2015-11-01,19:32:23
M,38,6047,233,2015-11-01,19:21:59.197000,200,2015-11-01,19:35:19
M,28,2617,190,2015-11-01,19:21:59.523000,167,2015-11-01,19:26:59
M,50,1947,30,2015-11-01,19:22:03.003000,14,2015-11-01,19:30:25
M,31,4373,41,2015-11-01,19:22:09.757000,27,2015-11-01,19:31:05
M,37,4991,123,2015-11-01,19:22:11.097000,48,2015-11-01,19:37:39.380000
F,52,2009,233,2015-11-01,19:22:13.063000,22,2015-11-01,19:33:28
M,32,4199,299,2015-11-01,19:22:14.810000,318,2015-11-01,19:26:15.117000
M,32,1511,25,2015-11-01,19:22:30.177000,29,2015-11-01,19:44:04
F,57,5564,301,2015-11-01,19:22:32.283000,327,2015-11-01,19:29:42
F,34,0816,46,2015-11-01,19:22:54.293000,2,2015-11-01,19:37:17
M,27,4012,442,2015-11-01,19:22:58.083000,431,2015-11-01,19:26:59.197000
M,25,2679,88,2015-11-01,19:23:00.253000,87,2015-11-01,19:29:48
M,21,2780,425,2015-11-01,19:23:00.550000,416,2015-11-01,19:32:27
F,51,6276,398,2015-11-01,19:23:03.030000,427,2015-11-01,19:29:12.637000
M,45,5554,46,2015-11-01,19:23:06.150000,2,2015-11-01,19:37:32
F,44,1611,307,2015-11-01,19:23:07.477000,327,2015-11-01,19:28:32
M,37,2303,7,2015-11-01,19:23:16.600000,85,2015-11-01,19:33:35
M,27,2344,318,2015-11-01,19:23:32.513000,296,2015-11-01,19:27:13
F,25,2128,370,2015-11-01,19:23:36.227000,370,2015-11-01,19:27:14
M,36,3106,427,2015-11-01,19:23:51.403000,398,2015-11-01,19:31:33
M,35,3329,190,2015-11-01,19:24:04.400000,67,2015-11-01,19:30:38.680000
M,34,1825,40,2015-11-01,19:24:06.007000,59,2015-11-01,19:29:57
